css-175oi2r href,css-9pa8cd src,css-1jxf684,css-1jxf684 2,css-1jxf684 3,css-146c3p1,css-1jxf684 4,css-1jxf684 5,css-1jxf684 6,css-1jxf684 7,css-146c3p1 href,css-175oi2r href 4
https://x.com/AdamGoldsack,https://pbs.twimg.com/profile_images/1927269818446594049/b930aoLn_normal.jpg,Adam Goldsack,@AdamGoldsack,·,Mar 30,Sounds like he should be first to enlist.,249,13,,https://x.com/AdamGoldsack/status/2038335070734332265,https://x.com/AdamGoldsack/status/2038335070734332265/analytics
https://x.com/LThanhHao232,https://pbs.twimg.com/profile_images/1611774147448934401/bA9erG41_normal.jpg,Lê Thanh Hảo,@LThanhHao232,·,Mar 30,People who in favor of the draft should send themself and their children in first,66,2,,https://x.com/LThanhHao232/status/2038572608657224066,https://x.com/LThanhHao232/status/2038572608657224066/analytics
https://x.com/gaijingirl2004,https://pbs.twimg.com/profile_images/962052841643716611/efxT1aJx_normal.jpg,gaijingirl2004 Bronx Leftist/Green.,@gaijingirl2004,·,12h,Nah. Let's just draft,33,1,3,https://x.com/gaijingirl2004/status/2038830861294936123,https://x.com/gaijingirl2004/status/2038830861294936123/analytics
https://x.com/HeismanDev,https://pbs.twimg.com/profile_images/2023115355061919744/0ZdrCHa5_normal.jpg,,@HeismanDev,·,Mar 30,Draft me and I’m joining Iran,277,3,,https://x.com/HeismanDev/status/2038326250398179688,https://x.com/HeismanDev/status/2038326250398179688/analytics
https://x.com/king_of_bob,https://pbs.twimg.com/profile_images/1180858697557463041/_Tqw7VT2_normal.jpg,Dylan Miles,@king_of_bob,·,Mar 30,How many years was Rob in the military?,139,5,,https://x.com/king_of_bob/status/2038333200670359872,https://x.com/king_of_bob/status/2038333200670359872/analytics
https://x.com/phortuenti,https://pbs.twimg.com/profile_images/1913448877409316864/1RVA8fuA_normal.jpg,breⒶd,@phortuenti,·,Mar 30,"Oh my god hes doing the ""freedom isn't free"" War on Terror rhetoric. He's welcome to enlist if he feels that strongly about it.",1.3K,3,26,https://x.com/phortuenti/status/2038357606901928122,https://x.com/phortuenti/status/2038357606901928122/analytics
https://x.com/PureHavoc2025,https://pbs.twimg.com/profile_images/1793293081627774978/TOtGMoV1_normal.jpg,Havoc & Harmony,@PureHavoc2025,·,Mar 30,You're in no position to lecture the public about anything. You know nothing about the real world. A fuck all comedian since 15 FFS. FUCK ROB SCHNEIDER!,1K,4,,https://x.com/PureHavoc2025/status/2038361164371890350,https://x.com/PureHavoc2025/status/2038361164371890350/analytics
https://x.com/tinfoil_speedo,https://pbs.twimg.com/profile_images/1999254977194393602/7dLT5e8O_normal.png,Chez Fontaine,@tinfoil_speedo,·,Mar 30,,2.7K,6,,https://x.com/tinfoil_speedo/status/2038338013000810755,https://x.com/tinfoil_speedo/status/2038338013000810755/analytics
https://x.com/socalledcharlie,https://pbs.twimg.com/profile_images/1923159323590512640/_s2he_7v_normal.jpg,SoCharlie,@socalledcharlie,·,Mar 30,Can’t wait for Robbie to enlist asap!!,677,25,,https://x.com/socalledcharlie/status/2038367742768693261,https://x.com/socalledcharlie/status/2038367742768693261/analytics
https://x.com/vcrqueenjen,https://pbs.twimg.com/profile_images/2022152118749351936/QRdKx1M4_normal.jpg,Jenny Jen Jennifer VCR Queen,@vcrqueenjen,·,Mar 30,,636,16,,https://x.com/vcrqueenjen/status/2038298415495553521,https://x.com/vcrqueenjen/status/2038298415495553521/analytics
https://x.com/dadummiest,https://pbs.twimg.com/profile_images/1700705371466178560/k4OpTlxI_normal.jpg,GB,@dadummiest,·,Mar 30,"my DAUGHTER isn’t going so F**K OFF, dummy.",143,3,,https://x.com/dadummiest/status/2038318862320517486,https://x.com/dadummiest/status/2038318862320517486/analytics
https://x.com/TinCanDan,https://pbs.twimg.com/profile_images/1741348449788870657/DtVsqc7G_normal.jpg,Tin Can Dan,@TinCanDan,·,Mar 30,Variety reporting on Rob Schneider’s thoughts on a national draft but NOT the fact that a major oil spill occurs every time a Rob Schneider movie is released in theaters,1.4K,1,7,https://x.com/TinCanDan/status/2038298282552655937,https://x.com/TinCanDan/status/2038298282552655937/analytics
https://x.com/patye91,https://pbs.twimg.com/profile_images/2009167893498331136/TyGvpUR3_normal.jpg,suzanne patricia lik,@patye91,·,Mar 30,Interesting take from a 62-year-old who never served a single day in uniform. It's always easier to volunteer other people's kids.,2.3K,18,,https://x.com/patye91/status/2038295106684403793,https://x.com/patye91/status/2038295106684403793/analytics
https://x.com/AnishDLS1,https://pbs.twimg.com/profile_images/2036614566637928448/yIL3GNJy_normal.jpg,DLS1,@AnishDLS1,·,Mar 30,"If he wants to go die for Israel, let him.",2K,5,,https://x.com/AnishDLS1/status/2038300451792122244,https://x.com/AnishDLS1/status/2038300451792122244/analytics
https://x.com/IWillNotCompl14,https://pbs.twimg.com/profile_images/1519793895994974213/2Q8Z5UnS_normal.jpg,I Will Not Comply,@IWillNotCompl14,·,Mar 30,Well fuck him then. My kids will not fight in this Hollywood war and thats a promise.,118,4,,https://x.com/IWillNotCompl14/status/2038344774256673103,https://x.com/IWillNotCompl14/status/2038344774256673103/analytics
https://x.com/FelipeInforma_,https://pbs.twimg.com/profile_images/2023129670590631936/47OrjjJA_normal.jpg,O Informante,@FelipeInforma_,·,Mar 30,"Unparalleled freedoms require unparalleled commitment. If the cost of protecting the American way of life means stepping up in times of war, then a strong military foundation is exactly what preserves those liberties for the future.",2.7K,1,,https://x.com/FelipeInforma_/status/2038294439253180917,https://x.com/FelipeInforma_/status/2038294439253180917/analytics
https://x.com/RaisedbyMAGA,https://pbs.twimg.com/profile_images/2009405002863804416/Wh0wvQ6__normal.jpg,RaisedbyMAGA,@RaisedbyMAGA,·,Mar 30,turns out the gadsden flag had a terms and conditions page you all missed lol,11K,1,31,https://x.com/RaisedbyMAGA/status/2038322533879996515,https://x.com/RaisedbyMAGA/status/2038322533879996515/analytics
https://x.com/madmurdock88,https://pbs.twimg.com/profile_images/2033940822542991362/tZ7RieTP_normal.jpg,The Last Free American,@madmurdock88,·,Mar 30,"Send every illegal and maga first.
Do the rest of us a favor.",167,2,,https://x.com/madmurdock88/status/2038360480616775810,https://x.com/madmurdock88/status/2038360480616775810/analytics
https://x.com/TheMikeTrainor,https://pbs.twimg.com/profile_images/1661511062187921409/tLziE-45_normal.jpg,Mike Trainor,@TheMikeTrainor,·,Mar 30,FYI Variety you are not required to write an article every time this guy says something,717,10,,https://x.com/TheMikeTrainor/status/2038316675859202419,https://x.com/TheMikeTrainor/status/2038316675859202419/analytics
https://x.com/socalcarpenter,https://pbs.twimg.com/profile_images/1317070313209802758/hbIlVT24_normal.jpg,Socalunioncarp #714,@socalcarpenter,·,Mar 30,"Depot this cocksucker to Israel!!!

How about we draft Israel 18 year olds 

We fund THIER whole fucking piece of shit country!!!!",5.7K,5,2,https://x.com/socalcarpenter/status/2038350295055614126,https://x.com/socalcarpenter/status/2038350295055614126/analytics
https://x.com/Dunlap7,https://pbs.twimg.com/profile_images/478343751710945281/HHX-TsmJ_normal.jpeg,Greg Dunlap,@Dunlap7,·,Mar 30,,718,1,44,https://x.com/Dunlap7/status/2038326311601475938,https://x.com/Dunlap7/status/2038326311601475938/analytics
https://x.com/ScoDucksJWM,https://pbs.twimg.com/profile_images/1964067550649864195/e5DfE56Z_normal.png,Jason,@ScoDucksJWM,·,Mar 30,I agree with Rob and I will even go a step further. Mr. Schneider should be the first soldier sent to Iran to fight in a war that he previously stated should not happen. Give him an AR-15 and his note book of shitty jokes and let him cook.,2.8K,3,8,https://x.com/ScoDucksJWM/status/2038396267626447349,https://x.com/ScoDucksJWM/status/2038396267626447349/analytics
https://x.com/ShieldsClips,https://pbs.twimg.com/profile_images/2006355363403313152/bGRClkEw_normal.jpg,Fight Back Podcast,@ShieldsClips,·,Mar 30,jew btw,6.1K,9,33,https://x.com/ShieldsClips/status/2038357568314364083,https://x.com/ShieldsClips/status/2038357568314364083/analytics
https://x.com/americansplace,https://pbs.twimg.com/profile_images/2022532812403019779/-f_QjkOs_normal.jpg,Americans Place,@americansplace,·,Mar 30,,122,2,,https://x.com/americansplace/status/2038416229803671997,https://x.com/americansplace/status/2038416229803671997/analytics
https://x.com/GoUncensored,https://pbs.twimg.com/profile_images/1951360326848434176/fExwjkgZ_normal.jpg,Uncensored.AI,@GoUncensored,·,Mar 30,Rat Jew,4.2K,1,17,https://x.com/GoUncensored/status/2038346500279857174,https://x.com/GoUncensored/status/2038346500279857174/analytics
https://x.com/dotsamarai,https://pbs.twimg.com/profile_images/1487551581692194816/VL02eyZy_normal.jpg,InSearchOfSun,@dotsamarai,·,12h,Its fucking all of them isn't it...,9,,,https://x.com/dotsamarai/status/2038828788948344841,https://x.com/dotsamarai/status/2038828788948344841/analytics
https://x.com/airtyler_dad,https://pbs.twimg.com/profile_images/1570769217586094080/fmh1Ql4U_normal.jpg,mike eads,@airtyler_dad,·,20h,You gonna pay him using Singapore dollars?,9,,,https://x.com/airtyler_dad/status/2038704592662237341,https://x.com/airtyler_dad/status/2038704592662237341/analytics
https://x.com/mattaniahsherif,https://pbs.twimg.com/profile_images/1825448915/1776_normal.jpg,matt s,@mattaniahsherif,·,21h,,11,1,,https://x.com/mattaniahsherif/status/2038688029951381884,https://x.com/mattaniahsherif/status/2038688029951381884/analytics
https://x.com/Dunlap7,https://pbs.twimg.com/profile_images/478343751710945281/HHX-TsmJ_normal.jpeg,Greg Dunlap,@Dunlap7,·,Mar 30,,718,1,44,https://x.com/Dunlap7/status/2038326311601475938,https://x.com/Dunlap7/status/2038326311601475938/analytics
https://x.com/AOsoABeezy,https://pbs.twimg.com/profile_images/1927116194420588544/vvL7wWmK_normal.jpg,AOso,@AOsoABeezy,·,17h,.,12,,,https://x.com/AOsoABeezy/status/2038750124264800702,https://x.com/AOsoABeezy/status/2038750124264800702/analytics
https://x.com/mattaniahsherif,https://pbs.twimg.com/profile_images/1825448915/1776_normal.jpg,matt s,@mattaniahsherif,·,21h,,14,,,https://x.com/mattaniahsherif/status/2038688175564992662,https://x.com/mattaniahsherif/status/2038688175564992662/analytics
https://x.com/spartan007esco,https://pbs.twimg.com/profile_images/1854701740387381252/b7d4ev-k_normal.jpg,Boggy,@spartan007esco,·,17h,He is on epstein file!,7,,,https://x.com/spartan007esco/status/2038748009639362739,https://x.com/spartan007esco/status/2038748009639362739/analytics
https://x.com/Huelingo1,https://pbs.twimg.com/profile_images/2015233555849224192/-BTxPjJO_normal.jpg,Hue Lingo,@Huelingo1,·,Mar 30,Awful.,26,1,,https://x.com/Huelingo1/status/2038371694650204459,https://x.com/Huelingo1/status/2038371694650204459/analytics
https://x.com/Cheddarstyle,https://pbs.twimg.com/profile_images/1195782723538784256/ul4k6Xbs_normal.jpg,Cheddarstyle,@Cheddarstyle,·,11h,Send his old ass then!,7,,,https://x.com/Cheddarstyle/status/2038845725094945131,https://x.com/Cheddarstyle/status/2038845725094945131/analytics
https://x.com/ddp442,https://pbs.twimg.com/profile_images/1685443723688038400/jahcy8JJ_normal.jpg,Dave P,@ddp442,·,Mar 30,Rob Schneider should STFU is is and never was relevant.,44,1,,https://x.com/ddp442/status/2038365288295493910,https://x.com/ddp442/status/2038365288295493910/analytics
https://x.com/henryvoice,https://pbs.twimg.com/profile_images/2030196929729085440/PaIkx8JH_normal.jpg,Henry,@henryvoice,·,8h,"Rob, stfu",9,,,https://x.com/henryvoice/status/2038880542968492252,https://x.com/henryvoice/status/2038880542968492252/analytics
https://x.com/LincolnFnLoud,https://pbs.twimg.com/profile_images/1919435840453017601/RP9WW7Vl_normal.jpg,Ollie Quinn,@LincolnFnLoud,·,Mar 30,Yea…. Fuck that jew,71,2,13,https://x.com/LincolnFnLoud/status/2038345111210471687,https://x.com/LincolnFnLoud/status/2038345111210471687/analytics
https://x.com/sheikahmedameen,https://pbs.twimg.com/profile_images/1930387727305887744/ZA1lBMoD_normal.jpg,AHMED,@sheikahmedameen,·,Mar 30,I KNOW this LESBIAN isn't talking right?,134,2,,https://x.com/sheikahmedameen/status/2038327156569244004,https://x.com/sheikahmedameen/status/2038327156569244004/analytics
https://x.com/JohnnyGuido13,https://pbs.twimg.com/profile_images/2010266804229115904/_HVR-fsD_normal.jpg,Little Cesar,@JohnnyGuido13,·,Mar 30,His takes are even shittier than his movies.,92,1,6,https://x.com/JohnnyGuido13/status/2038354940607791176,https://x.com/JohnnyGuido13/status/2038354940607791176/analytics
https://x.com/oscilloscoping,https://pbs.twimg.com/profile_images/1913880286787670016/7ib38kyi_normal.jpg,Oscilloscoping,@oscilloscoping,·,Mar 30,Hey Rob you first buddy,11,1,,https://x.com/oscilloscoping/status/2038408187393835359,https://x.com/oscilloscoping/status/2038408187393835359/analytics
https://x.com/djsmith103,https://pbs.twimg.com/profile_images/1800944869763919872/eSle1FaU_normal.jpg,DJthe NJTitan,@djsmith103,·,Mar 30,,30,3,,https://x.com/djsmith103/status/2038575671497064888,https://x.com/djsmith103/status/2038575671497064888/analytics
https://x.com/subjectiveviews,https://pbs.twimg.com/profile_images/1802088181426233344/ZyhrVkVG_normal.jpg,Subjective Views,@subjectiveviews,·,Mar 30,Anus licker,887,1,7,https://x.com/subjectiveviews/status/2038400352072958425,https://x.com/subjectiveviews/status/2038400352072958425/analytics
https://x.com/tophersimmons,https://pbs.twimg.com/profile_images/1932476366571880448/OpfXieTR_normal.jpg,Christopher Laird Simmons,@tophersimmons,·,20h,"You first, bitch",9,,,https://x.com/tophersimmons/status/2038706488303366470,https://x.com/tophersimmons/status/2038706488303366470/analytics
https://x.com/LadyV_LI,https://pbs.twimg.com/profile_images/997879753121189889/9fy-KGOD_normal.jpg,IG: Ladyv_li730,@LadyV_LI,·,20h,Zionist,11,,,https://x.com/LadyV_LI/status/2038696708138238063,https://x.com/LadyV_LI/status/2038696708138238063/analytics
https://x.com/LowellBeets,https://pbs.twimg.com/profile_images/1739611843323179008/zAXEuxz5_normal.jpg,𝙻𝚘𝚠𝚎𝚕𝚕 𝙱𝚎𝚎𝚝𝚜,@LowellBeets,·,Mar 30,,75,6,,https://x.com/LowellBeets/status/2038351528856035407,https://x.com/LowellBeets/status/2038351528856035407/analytics
https://x.com/Huelingo1,https://pbs.twimg.com/profile_images/2015233555849224192/-BTxPjJO_normal.jpg,Hue Lingo,@Huelingo1,·,Mar 30,,Awful.,,1,https://x.com/Huelingo1/status/2038371694650204459,
https://x.com/ScarPimpernel33,https://pbs.twimg.com/profile_images/2035785977122488320/7ZA1FC7R_normal.jpg,Theo Rhetoric Lee,@ScarPimpernel33,·,Mar 30,Rob needs to be deported to Israel.,28,2,,https://x.com/ScarPimpernel33/status/2038353162848124975,https://x.com/ScarPimpernel33/status/2038353162848124975/analytics
https://x.com/patriotpirate57,https://pbs.twimg.com/profile_images/1969137160969220096/B5EMFhy__normal.jpg,The Patriotic Pirate,@patriotpirate57,·,Mar 30,Dirty jews always have others do their dirty work.,26,1,,https://x.com/patriotpirate57/status/2038358384202678595,https://x.com/patriotpirate57/status/2038358384202678595/analytics
https://x.com/BrineDriller,https://pbs.twimg.com/profile_images/1870676529010597888/FuOB2B3Q_normal.jpg,Gray Blissitt,@BrineDriller,·,21h,Ben there done there that at a hell of a cost,11,,,https://x.com/BrineDriller/status/2038683683775774895,https://x.com/BrineDriller/status/2038683683775774895/analytics
https://x.com/subjectiveviews,https://pbs.twimg.com/profile_images/1802088181426233344/ZyhrVkVG_normal.jpg,Subjective Views,@subjectiveviews,·,Mar 30,Anus licker,887,1,7,https://x.com/subjectiveviews/status/2038400352072958425,https://x.com/subjectiveviews/status/2038400352072958425/analytics
https://x.com/GamemasterYado,https://pbs.twimg.com/profile_images/2020225515676651521/ARS308kt_normal.jpg,Matt,@GamemasterYado,·,Mar 30,"How about this: we restore the draft but while it’s active, all individuals of draft age are exempt from paying taxes. That’d do wonders for the Social Security and Medicare of the people who are always calling for the draft to come back…

(To be clear I don’t actually want",936,3,,https://x.com/GamemasterYado/status/2038295078003753292,https://x.com/GamemasterYado/status/2038295078003753292/analytics
